PPE GROUP,SUBGROUP,GRAP DESCRIPTION,ITEM BARCODE NUMBER,ITEM DESCRIPTION,MODEL,REGISTRATION/SERIAL NUMBER,WIDTH,GRADING,DIAMETRE,LENGTH,ITEM CONDITION,LIFE SPAN/MONTHS,QUANTITY,IN USE,GIS_ID,TOWN NAME,LAT_START,LONG_START,LAT_END,LONG_END,STAND NUMBER,STREET NAME,LAND DESCRIPTION,BUILDING DESCRIPTION,FLOOR NUMBER,ROOM BARCODE NUMBER,ROOM NAME,DEPARTMENT
INFRASTRUCTURE,WATER,PIPELINE,WL1136,75mm PVC,N/A,N/A,N/A,N/A,75,44.38,FAIR,240,N/A,IN USE,WL1136,PETSANA,"27° 48' 7.100"" S "," 28° 26' 44.104"" N "," 27° 48' 7.178"" S "," 28° 26' 45.722"" N",1289,67 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1137,75mm PVC,N/A,N/A,N/A,N/A,75,153.29,FAIR,240,N/A,IN USE,WL1137,PETSANA,"27° 48' 2.197"" S "," 28° 26' 43.135"" N "," 27° 48' 7.100"" S "," 28° 26' 44.104"" N",128,122 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1138,75mm PVC,N/A,N/A,N/A,N/A,75,131.73,FAIR,240,N/A,IN USE,WL1138,PETSANA,"27° 48' 7.100"" S "," 28° 26' 44.104"" N "," 27° 48' 11.329"" S "," 28° 26' 44.831"" N",1290,50 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1139,75mm PVC,N/A,N/A,N/A,N/A,75,112.24,FAIR,240,N/A,IN USE,WL1139,PETSANA,"27° 48' 3.439"" S "," 28° 26' 40.968"" N "," 27° 48' 7.019"" S "," 28° 26' 41.738"" N",1291,12 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1140,75mm PVC,N/A,N/A,N/A,N/A,75,118.87,FAIR,240,N/A,IN USE,WL1140,PETSANA,"27° 48' 7.019"" S "," 28° 26' 41.738"" N "," 27° 48' 10.809"" S "," 28° 26' 42.564"" N",1292,67 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1141,75mm PVC,N/A,N/A,N/A,N/A,75,25.25,FAIR,240,N/A,IN USE,WL1141,PETSANA,"27° 48' 10.809"" S "," 28° 26' 42.564"" N "," 27° 48' 11.614"" S "," 28° 26' 42.740"" N",1293,126 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1142,75mm PVC,N/A,N/A,N/A,N/A,75,142.97,FAIR,240,N/A,IN USE,WL1142,PETSANA,"27° 48' 11.614"" S "," 28° 26' 42.740"" N "," 27° 48' 16.173"" S "," 28° 26' 43.733"" N",1294,75 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1146,75mm PVC,N/A,N/A,N/A,N/A,75,95.88,FAIR,240,N/A,IN USE,WL1146,PETSANA,"27° 48' 11.369"" S "," 28° 26' 44.838"" N "," 27° 48' 12.316"" S "," 28° 26' 47.174"" N",1298,66 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1149,75mm PVC,N/A,N/A,N/A,N/A,75,48.47,FAIR,240,N/A,IN USE,WL1149,PETSANA,"27° 48' 1.273"" S "," 28° 26' 44.548"" N "," 27° 48' 2.197"" S "," 28° 26' 43.135"" N",12,65 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1150,75mm PVC,N/A,N/A,N/A,N/A,75,70.57,FAIR,240,N/A,IN USE,WL1150,PETSANA,"27° 48' 2.197"" S "," 28° 26' 43.135"" N "," 27° 48' 3.439"" S "," 28° 26' 40.968"" N",1288,70 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1151,75mm PVC,N/A,N/A,N/A,N/A,75,193.92,FAIR,240,N/A,IN USE,WL1151,PETSANA,"27° 48' 3.439"" S "," 28° 26' 40.968"" N "," 27° 48' 6.811"" S "," 28° 26' 34.987"" N",1289,68 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1152,75mm PVC,N/A,N/A,N/A,N/A,75,335.93,FAIR,240,N/A,IN USE,WL1152,PETSANA,"27° 48' 6.811"" S "," 28° 26' 34.987"" N "," 27° 48' 6.325"" S "," 28° 26' 22.730"" N",128,71 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1154,75mm PVC,N/A,N/A,N/A,N/A,75,78.17,FAIR,240,N/A,IN USE,WL1154,PETSANA,"27° 48' 11.006"" S "," 28° 26' 39.718"" N "," 27° 48' 10.809"" S "," 28° 26' 42.564"" N",1291,24 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1155,75mm PVC,N/A,N/A,N/A,N/A,75,488.40,FAIR,240,N/A,IN USE,WL1155,PETSANA,"27° 48' 10.901"" S "," 28° 26' 21.894"" N "," 27° 48' 11.006"" S "," 28° 26' 39.718"" N",1292,63 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1156,75mm PVC,N/A,N/A,N/A,N/A,75,47.07,FAIR,240,N/A,IN USE,WL1156,PETSANA,"27° 48' 10.901"" S "," 28° 26' 21.894"" N "," 27° 48' 12.410"" S "," 28° 26' 22.166"" N",1293,62 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1157,75mm PVC,N/A,N/A,N/A,N/A,75,13.58,FAIR,240,N/A,IN USE,WL1157,PETSANA,"27° 48' 12.410"" S "," 28° 26' 22.166"" N "," 27° 48' 12.846"" S "," 28° 26' 22.245"" N",1294,35 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1158,75mm PVC,N/A,N/A,N/A,N/A,75,131.54,FAIR,240,N/A,IN USE,WL1158,PETSANA,"27° 48' 12.846"" S "," 28° 26' 22.245"" N "," 27° 48' 17.064"" S "," 28° 26' 23.005"" N",1295,55 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1170,75mm PVC,N/A,N/A,N/A,N/A,75,46.00,FAIR,240,N/A,IN USE,WL1170,PETSANA,"27° 48' 11.174"" S "," 28° 26' 46.504"" N "," 27° 48' 11.369"" S "," 28° 26' 44.838"" N",1305,126 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1171,75mm PVC,N/A,N/A,N/A,N/A,75,57.94,FAIR,240,N/A,IN USE,WL1171,PETSANA,"27° 48' 11.369"" S "," 28° 26' 44.838"" N "," 27° 48' 11.614"" S "," 28° 26' 42.740"" N",1306,56 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1172,75mm PVC,N/A,N/A,N/A,N/A,75,77.67,FAIR,240,N/A,IN USE,WL1172,PETSANA,"27° 48' 11.614"" S "," 28° 26' 42.740"" N "," 27° 48' 11.943"" S "," 28° 26' 39.927"" N",1307,57 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1173,75mm PVC,N/A,N/A,N/A,N/A,75,40.45,FAIR,240,N/A,IN USE,WL1173,PETSANA,"27° 48' 11.943"" S "," 28° 26' 39.927"" N "," 27° 48' 12.115"" S "," 28° 26' 38.462"" N",1315,46 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1174,75mm PVC,N/A,N/A,N/A,N/A,75,446.71,FAIR,240,N/A,IN USE,WL1174,PETSANA,"27° 48' 12.115"" S "," 28° 26' 38.462"" N "," 27° 48' 12.410"" S "," 28° 26' 22.166"" N",1316,47 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1229,75mm PVC,N/A,N/A,N/A,N/A,75,278.06,FAIR,240,N/A,IN USE,WL1229,PETSANA,"27° 48' 0.288"" S "," 28° 26' 43.278"" N "," 27° 47' 55.400"" S "," 28° 26' 51.818"" N",1259,BLESBOK STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1230,75mm PVC,N/A,N/A,N/A,N/A,75,73.60,FAIR,240,N/A,IN USE,WL1230,PETSANA,"27° 48' 0.558"" S "," 28° 26' 55.147"" N "," 27° 47' 59.615"" S "," 28° 26' 57.618"" N",125,PAVER STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1231,75mm PVC,N/A,N/A,N/A,N/A,75,78.65,FAIR,240,N/A,IN USE,WL1231,PETSANA,"27° 48' 1.565"" S "," 28° 26' 52.508"" N "," 27° 48' 0.558"" S "," 28° 26' 55.147"" N",1260,PRESIDENT STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1232,75mm PVC,N/A,N/A,N/A,N/A,75,153.82,FAIR,240,N/A,IN USE,WL1232,PETSANA,"27° 48' 0.558"" S "," 28° 26' 55.147"" N "," 27° 47' 57.497"" S "," 28° 26' 50.707"" N",1261,FRONEMAN STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1233,75mm PVC,N/A,N/A,N/A,N/A,75,104.23,FAIR,240,N/A,IN USE,WL1233,PETSANA,"27° 47' 53.726"" S "," 28° 26' 43.643"" N "," 27° 47' 56.624"" S "," 28° 26' 45.612"" N",1262,FRONEMAN,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1258,75mm PVC,N/A,N/A,N/A,N/A,75,65.89,FAIR,240,N/A,IN USE,WL1258,PETSANA,"27° 48' 0.450"" S "," 28° 27' 40.468"" N "," 27° 47' 58.672"" S "," 28° 27' 39.129"" N",5236,KERK STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL739,75mm AC,N/A,N/A,N/A,N/A,75,116.43,FAIR,240,N/A,IN USE,WL739,REITZ,"27° 47' 35.945"" S "," 28° 25' 50.987"" N "," 27° 47' 39.672"" S "," 28° 25' 50.268"" N",12,WILSON STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL740,75mm AC,N/A,N/A,N/A,N/A,75,219.27,FAIR,240,N/A,IN USE,WL740,REITZ,"27° 47' 39.672"" S "," 28° 25' 50.268"" N "," 27° 47' 46.701"" S "," 28° 25' 48.978"" N",1300,PARK STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL741,75mm AC,N/A,N/A,N/A,N/A,75,132.84,FAIR,240,N/A,IN USE,WL741,REITZ,"27° 47' 46.701"" S "," 28° 25' 48.978"" N "," 27° 47' 50.959"" S "," 28° 25' 48.197"" N",1301,STRAUSS STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL742,75mm AC,N/A,N/A,N/A,N/A,75,153.87,FAIR,240,N/A,IN USE,WL742,REITZ,"27° 47' 50.959"" S "," 28° 25' 48.197"" N "," 27° 47' 55.891"" S "," 28° 25' 47.292"" N",1302,ROSSOUW STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL743,75mm AC,N/A,N/A,N/A,N/A,75,89.61,FAIR,240,N/A,IN USE,WL743,REITZ,"27° 47' 55.891"" S "," 28° 25' 47.292"" N "," 27° 47' 58.764"" S "," 28° 25' 46.766"" N",1303,ROSSOUW STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL744,75mm AC,N/A,N/A,N/A,N/A,75,135.36,FAIR,240,N/A,IN USE,WL744,REITZ,"27° 47' 58.764"" S "," 28° 25' 46.766"" N "," 27° 48' 3.103"" S "," 28° 25' 45.970"" N",1304,KERK STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL752,75mm AC,N/A,N/A,N/A,N/A,75,132.87,FAIR,240,N/A,IN USE,WL752,REITZ,"27° 47' 47.458"" S "," 28° 25' 54.070"" N "," 27° 47' 51.714"" S "," 28° 25' 53.269"" N",1311,ROOS STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL755,75mm AC,N/A,N/A,N/A,N/A,75,2.26,FAIR,240,N/A,IN USE,WL755,REITZ,"27° 48' 3.867"" S "," 28° 25' 51.014"" N "," 27° 48' 3.939"" S "," 28° 25' 51.002"" N",1314,ROSI STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL769,75mm PVC,N/A,N/A,N/A,N/A,75,96.87,FAIR,240,N/A,IN USE,WL769,REITZ,"27° 47' 54.495"" S "," 28° 25' 37.800"" N "," 27° 47' 53.976"" S "," 28° 25' 34.311"" N",1327,GEMSBOK STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL770,75mm PVC,N/A,N/A,N/A,N/A,75,124.63,FAIR,240,N/A,IN USE,WL770,REITZ,"27° 47' 55.140"" S "," 28° 25' 42.294"" N "," 27° 47' 54.495"" S "," 28° 25' 37.800"" N",1328,STEENBOK STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL784,75mm AC,N/A,N/A,N/A,N/A,75,109.10,FAIR,240,N/A,IN USE,WL784,REITZ,"27° 47' 52.357"" S "," 28° 25' 58.819"" N "," 27° 47' 53.746"" S "," 28° 26' 2.477"" N",1340,KERK STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL785,75mm AC,N/A,N/A,N/A,N/A,75,153.17,FAIR,240,N/A,IN USE,WL785,REITZ,"27° 47' 53.746"" S "," 28° 26' 2.477"" N "," 27° 47' 56.409"" S "," 28° 26' 7.202"" N",1341,STEYN STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL791,75mm STEEL,N/A,N/A,N/A,N/A,75,324.58,FAIR,240,N/A,IN USE,WL791,REITZ,"27° 47' 48.544"" S "," 28° 25' 31.937"" N "," 27° 47' 39.115"" S "," 28° 25' 35.372"" N",1347,ARBEID STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL792,75mm STEEL,N/A,N/A,N/A,N/A,75,154.25,FAIR,240,N/A,IN USE,WL792,REITZ,"27° 47' 48.544"" S "," 28° 25' 31.937"" N "," 27° 47' 53.480"" S "," 28° 25' 30.973"" N",1348,VOORSPOED STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL793,75mm STEEL,N/A,N/A,N/A,N/A,75,224.02,FAIR,240,N/A,IN USE,WL793,REITZ,"27° 47' 53.480"" S "," 28° 25' 30.973"" N "," 27° 48' 0.656"" S "," 28° 25' 29.626"" N",1349,ARBEID STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL794,75mm AC,N/A,N/A,N/A,N/A,75,211.19,FAIR,240,N/A,IN USE,WL794,REITZ,"27° 47' 41.430"" S "," 28° 25' 30.850"" N "," 27° 47' 48.195"" S "," 28° 25' 29.574"" N",134,ELLENBERGER STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL795,75mm AC,N/A,N/A,N/A,N/A,75,154.31,FAIR,240,N/A,IN USE,WL795,REITZ,"27° 47' 49.046"" S "," 28° 25' 35.324"" N "," 27° 47' 53.976"" S "," 28° 25' 34.311"" N",1350,HOOP STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL796,75mm AC,N/A,N/A,N/A,N/A,75,224.13,FAIR,240,N/A,IN USE,WL796,REITZ,"27° 47' 53.976"" S "," 28° 25' 34.311"" N "," 27° 48' 1.137"" S "," 28° 25' 32.839"" N",1351,HOOP STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL797,75mm AC,N/A,N/A,N/A,N/A,75,316.82,FAIR,240,N/A,IN USE,WL797,REITZ,"27° 48' 1.137"" S "," 28° 25' 32.839"" N "," 27° 48' 11.286"" S "," 28° 25' 30.930"" N",1352,ROSSOUW STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL798,75mm AC,N/A,N/A,N/A,N/A,75,35.17,FAIR,240,N/A,IN USE,WL798,REITZ,"27° 48' 11.286"" S "," 28° 25' 30.930"" N "," 27° 48' 12.413"" S "," 28° 25' 30.719"" N",1353,VILJOEN STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL799,75mm AC,N/A,N/A,N/A,N/A,75,515.67,FAIR,240,N/A,IN USE,WL799,REITZ,"27° 48' 12.413"" S "," 28° 25' 30.719"" N "," 27° 48' 21.141"" S "," 28° 25' 16.918"" N",1354,BUITEKANT STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL800,75mm AC,N/A,N/A,N/A,N/A,75,16.89,FAIR,240,N/A,IN USE,WL800,REITZ,"27° 48' 21.141"" S "," 28° 25' 16.918"" N "," 27° 48' 21.542"" S "," 28° 25' 16.496"" N",1355,ROOBOK STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL806,75mm AC,N/A,N/A,N/A,N/A,75,139.26,FAIR,240,N/A,IN USE,WL806,REITZ,"27° 48' 10.386"" S "," 28° 26' 3.006"" N "," 27° 48' 5.915"" S "," 28° 26' 3.769"" N",1065,ROSSOUW STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL807,75mm AC,N/A,N/A,N/A,N/A,75,149.46,FAIR,240,N/A,IN USE,WL807,REITZ,"27° 48' 10.061"" S "," 28° 25' 58.324"" N "," 27° 48' 5.273"" S "," 28° 25' 59.218"" N",1066,ROSSOUW STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL809,75mm AC,N/A,N/A,N/A,N/A,75,251.61,FAIR,240,N/A,IN USE,WL809,REITZ,"27° 48' 13.129"" S "," 28° 25' 54.002"" N "," 27° 48' 21.191"" S "," 28° 25' 52.503"" N",1068,BUITEKANT STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL810,75mm AC,N/A,N/A,N/A,N/A,75,66.67,FAIR,240,N/A,IN USE,WL810,REITZ,"27° 48' 21.191"" S "," 28° 25' 52.503"" N "," 27° 48' 23.327"" S "," 28° 25' 52.104"" N",1069,101 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL811,75mm AC,N/A,N/A,N/A,N/A,75,27.72,FAIR,240,N/A,IN USE,WL811,REITZ,"27° 48' 23.327"" S "," 28° 25' 52.104"" N "," 27° 48' 24.215"" S "," 28° 25' 51.938"" N",1070,102 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL812,75mm AC,N/A,N/A,N/A,N/A,75,92.81,FAIR,240,N/A,IN USE,WL812,REITZ,"27° 48' 24.215"" S "," 28° 25' 51.938"" N "," 27° 48' 27.188"" S "," 28° 25' 51.378"" N",1071,130 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL813,75mm AC,N/A,N/A,N/A,N/A,75,192.47,FAIR,240,N/A,IN USE,WL813,REITZ,"27° 48' 27.188"" S "," 28° 25' 51.378"" N "," 27° 48' 33.239"" S "," 28° 25' 49.672"" N",1072,100 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL814,75mm AC,N/A,N/A,N/A,N/A,75,148.62,FAIR,240,N/A,IN USE,WL814,REITZ,"27° 48' 33.239"" S "," 28° 25' 49.672"" N "," 27° 48' 37.852"" S "," 28° 25' 48.073"" N",1073,98 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL815,75mm AC,N/A,N/A,N/A,N/A,75,122.51,FAIR,240,N/A,IN USE,WL815,REITZ,"27° 48' 3.939"" S "," 28° 25' 51.002"" N "," 27° 48' 7.854"" S "," 28° 25' 50.198"" N",1074,KAREE STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL816,75mm AC,N/A,N/A,N/A,N/A,75,10.63,FAIR,240,N/A,IN USE,WL816,REITZ,"27° 48' 7.900"" S "," 28° 25' 50.189"" N "," 27° 48' 8.239"" S "," 28° 25' 50.119"" N",1075,DEODOR STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL817,75mm AC,N/A,N/A,N/A,N/A,75,65.00,FAIR,240,N/A,IN USE,WL817,REITZ,"27° 48' 8.239"" S "," 28° 25' 50.119"" N "," 27° 48' 10.316"" S "," 28° 25' 49.693"" N",1076,SERING STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL818,75mm AC,N/A,N/A,N/A,N/A,75,151.90,FAIR,240,N/A,IN USE,WL818,REITZ,"27° 48' 10.316"" S "," 28° 25' 49.693"" N "," 27° 48' 15.169"" S "," 28° 25' 48.698"" N",1077,WALKER STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL821,75mm AC,N/A,N/A,N/A,N/A,75,135.32,FAIR,240,N/A,IN USE,WL821,REITZ,"27° 48' 8.003"" S "," 28° 25' 35.040"" N "," 27° 48' 8.771"" S "," 28° 25' 39.907"" N",107,SHORT STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL822,75mm AC,N/A,N/A,N/A,N/A,75,135.29,FAIR,240,N/A,IN USE,WL822,REITZ,"27° 48' 8.771"" S "," 28° 25' 39.907"" N "," 27° 48' 9.539"" S "," 28° 25' 44.772"" N",1080,PAN STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL823,75mm AC,N/A,N/A,N/A,N/A,75,136.85,FAIR,240,N/A,IN USE,WL823,REITZ,"27° 48' 9.539"" S "," 28° 25' 44.772"" N "," 27° 48' 10.316"" S "," 28° 25' 49.693"" N",1081,UNIEFEES STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL824,75mm AC,N/A,N/A,N/A,N/A,75,120.00,FAIR,240,N/A,IN USE,WL824,REITZ,"27° 48' 2.442"" S "," 28° 25' 41.104"" N "," 27° 48' 6.285"" S "," 28° 25' 40.378"" N",1082,VAN DER SPUY STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL825,75mm AC,N/A,N/A,N/A,N/A,75,77.61,FAIR,240,N/A,IN USE,WL825,REITZ,"27° 48' 6.285"" S "," 28° 25' 40.378"" N "," 27° 48' 8.771"" S "," 28° 25' 39.907"" N",1083,VOORTREKKER STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL826,75mm AC,N/A,N/A,N/A,N/A,75,92.93,FAIR,240,N/A,IN USE,WL826,REITZ,"27° 48' 8.771"" S "," 28° 25' 39.907"" N "," 27° 48' 11.745"" S "," 28° 25' 39.330"" N",1084,TWEEDE STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL827,75mm AC,N/A,N/A,N/A,N/A,75,196.78,FAIR,240,N/A,IN USE,WL827,REITZ,"27° 48' 11.745"" S "," 28° 25' 39.330"" N "," 27° 48' 12.966"" S "," 28° 25' 34.106"" N",1085,EERSTE STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL828,75mm AC,N/A,N/A,N/A,N/A,75,94.30,FAIR,240,N/A,IN USE,WL828,REITZ,"27° 48' 12.966"" S "," 28° 25' 34.106"" N "," 27° 48' 12.413"" S "," 28° 25' 30.719"" N",1086,EERSTE STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL829,75mm AC,N/A,N/A,N/A,N/A,75,134.24,FAIR,240,N/A,IN USE,WL829,REITZ,"27° 48' 14.451"" S "," 28° 25' 43.862"" N "," 27° 48' 15.169"" S "," 28° 25' 48.698"" N",1087,PRUNUS STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL830,75mm AC,N/A,N/A,N/A,N/A,75,135.98,FAIR,240,N/A,IN USE,WL830,REITZ,"27° 48' 11.745"" S "," 28° 25' 39.330"" N "," 27° 48' 12.547"" S "," 28° 25' 44.214"" N",1088,ARTIE STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL831,75mm AC,N/A,N/A,N/A,N/A,75,224.25,FAIR,240,N/A,IN USE,WL831,REITZ,"27° 47' 54.495"" S "," 28° 25' 37.800"" N "," 27° 48' 1.661"" S "," 28° 25' 36.336"" N",1089,THERON STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL832,75mm AC,N/A,N/A,N/A,N/A,75,198.47,FAIR,240,N/A,IN USE,WL832,REITZ,"27° 48' 1.661"" S "," 28° 25' 36.336"" N "," 27° 48' 8.003"" S "," 28° 25' 35.040"" N",108,THERON STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL833,75mm AC,N/A,N/A,N/A,N/A,75,154.95,FAIR,240,N/A,IN USE,WL833,REITZ,"27° 48' 8.003"" S "," 28° 25' 35.040"" N "," 27° 48' 12.966"" S "," 28° 25' 34.106"" N",1090,ROOS STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL834,75mm AC,N/A,N/A,N/A,N/A,75,394.09,FAIR,240,N/A,IN USE,WL834,REITZ,"27° 48' 12.966"" S "," 28° 25' 34.106"" N "," 27° 48' 22.838"" S "," 28° 25' 25.758"" N",1091,KALVER STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL843,75mm AC,N/A,N/A,N/A,N/A,75,88.61,FAIR,240,N/A,IN USE,WL843,REITZ,"27° 48' 23.184"" S "," 28° 25' 25.519"" N "," 27° 48' 23.761"" S "," 28° 25' 28.690"" N",1105,64 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL845,75mm AC,N/A,N/A,N/A,N/A,75,181.85,FAIR,240,N/A,IN USE,WL845,REITZ,"27° 48' 23.850"" S "," 28° 25' 29.179"" N "," 27° 48' 24.913"" S "," 28° 25' 35.711"" N",1107,77 AVE,N/A,N/A,N/A,N/A,N/A,WATER
